movie_id,title,dbpedia_uri,wikidata_id,directors,actors,genres,awards,runtime,budget,box_office,country
484,"Maltese Falcon, The (1941)","http://dbpedia.org/resource/Maltese_Falcon,_The",Q3684543,"[{""uri"": ""http://www.wikidata.org/entity/Q3684545"", ""name"": ""Director B of Q3684543""}, {""uri"": ""http://dbpedia.org/resource/Director2_Maltese Falcon, The"", ""name"": ""Director 2 of Maltese Falcon, The""}, {""uri"": ""http://www.wikidata.org/entity/Q3684544"", ""name"": ""Director A of Q3684543""}, {""uri"": ""http://dbpedia.org/resource/Director1_Maltese Falcon, The"", ""name"": ""Director 1 of Maltese Falcon, The""}]","[{""uri"": ""http://dbpedia.org/resource/Actor2_Maltese Falcon, The"", ""name"": ""Actor 2 in Maltese Falcon, The""}, {""uri"": ""http://www.wikidata.org/entity/Q3684547"", ""name"": ""Actor B in Q3684543""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Maltese Falcon, The"", ""name"": ""Actor 1 in Maltese Falcon, The""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Maltese Falcon, The"", ""name"": ""Actor 3 in Maltese Falcon, The""}, {""uri"": ""http://www.wikidata.org/entity/Q3684546"", ""name"": ""Actor A in Q3684543""}, {""uri"": ""http://www.wikidata.org/entity/Q3684548"", ""name"": ""Actor C in Q3684543""}]","[""Drama"", ""Action"", ""http://dbpedia.org/resource/Genre1_Maltese Falcon, The"", ""http://dbpedia.org/resource/Genre2_Maltese Falcon, The""]","[{""uri"": ""http://www.wikidata.org/entity/Q3684551"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q3684552"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
485,My Fair Lady (1964),http://dbpedia.org/resource/My_Fair_Lady,Q126594,"[{""uri"": ""http://www.wikidata.org/entity/Q126595"", ""name"": ""Director A of Q126594""}, {""uri"": ""http://dbpedia.org/resource/Director2_My Fair Lady"", ""name"": ""Director 2 of My Fair Lady""}, {""uri"": ""http://dbpedia.org/resource/Director1_My Fair Lady"", ""name"": ""Director 1 of My Fair Lady""}, {""uri"": ""http://www.wikidata.org/entity/Q126596"", ""name"": ""Director B of Q126594""}]","[{""uri"": ""http://www.wikidata.org/entity/Q126599"", ""name"": ""Actor C in Q126594""}, {""uri"": ""http://www.wikidata.org/entity/Q126597"", ""name"": ""Actor A in Q126594""}, {""uri"": ""http://dbpedia.org/resource/Actor2_My Fair Lady"", ""name"": ""Actor 2 in My Fair Lady""}, {""uri"": ""http://www.wikidata.org/entity/Q126598"", ""name"": ""Actor B in Q126594""}, {""uri"": ""http://dbpedia.org/resource/Actor1_My Fair Lady"", ""name"": ""Actor 1 in My Fair Lady""}, {""uri"": ""http://dbpedia.org/resource/Actor3_My Fair Lady"", ""name"": ""Actor 3 in My Fair Lady""}]","[""http://dbpedia.org/resource/Genre1_My Fair Lady"", ""Action"", ""http://dbpedia.org/resource/Genre2_My Fair Lady"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q126602"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q126603"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
486,Sabrina (1954),http://dbpedia.org/resource/Sabrina,Q2819644,"[{""uri"": ""http://dbpedia.org/resource/Director1_Sabrina"", ""name"": ""Director 1 of Sabrina""}, {""uri"": ""http://www.wikidata.org/entity/Q2819645"", ""name"": ""Director A of Q2819644""}, {""uri"": ""http://dbpedia.org/resource/Director2_Sabrina"", ""name"": ""Director 2 of Sabrina""}, {""uri"": ""http://www.wikidata.org/entity/Q2819646"", ""name"": ""Director B of Q2819644""}]","[{""uri"": ""http://www.wikidata.org/entity/Q2819649"", ""name"": ""Actor C in Q2819644""}, {""uri"": ""http://www.wikidata.org/entity/Q2819648"", ""name"": ""Actor B in Q2819644""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Sabrina"", ""name"": ""Actor 2 in Sabrina""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Sabrina"", ""name"": ""Actor 3 in Sabrina""}, {""uri"": ""http://www.wikidata.org/entity/Q2819647"", ""name"": ""Actor A in Q2819644""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Sabrina"", ""name"": ""Actor 1 in Sabrina""}]","[""http://dbpedia.org/resource/Genre1_Sabrina"", ""Action"", ""http://dbpedia.org/resource/Genre2_Sabrina"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q2819652"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q2819653"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
487,Roman Holiday (1953),http://dbpedia.org/resource/Roman_Holiday,Q5747622,"[{""uri"": ""http://www.wikidata.org/entity/Q5747623"", ""name"": ""Director A of Q5747622""}, {""uri"": ""http://www.wikidata.org/entity/Q5747624"", ""name"": ""Director B of Q5747622""}, {""uri"": ""http://dbpedia.org/resource/Director2_Roman Holiday"", ""name"": ""Director 2 of Roman Holiday""}, {""uri"": ""http://dbpedia.org/resource/Director1_Roman Holiday"", ""name"": ""Director 1 of Roman Holiday""}]","[{""uri"": ""http://dbpedia.org/resource/Actor1_Roman Holiday"", ""name"": ""Actor 1 in Roman Holiday""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Roman Holiday"", ""name"": ""Actor 2 in Roman Holiday""}, {""uri"": ""http://www.wikidata.org/entity/Q5747627"", ""name"": ""Actor C in Q5747622""}, {""uri"": ""http://www.wikidata.org/entity/Q5747626"", ""name"": ""Actor B in Q5747622""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Roman Holiday"", ""name"": ""Actor 3 in Roman Holiday""}, {""uri"": ""http://www.wikidata.org/entity/Q5747625"", ""name"": ""Actor A in Q5747622""}]","[""http://dbpedia.org/resource/Genre1_Roman Holiday"", ""http://dbpedia.org/resource/Genre2_Roman Holiday"", ""Action"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q5747630"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q5747631"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
488,Sunset Blvd. (1950),http://dbpedia.org/resource/Sunset_Blvd.,Q5047603,"[{""uri"": ""http://www.wikidata.org/entity/Q5047604"", ""name"": ""Director A of Q5047603""}, {""uri"": ""http://www.wikidata.org/entity/Q5047605"", ""name"": ""Director B of Q5047603""}, {""uri"": ""http://dbpedia.org/resource/Director1_Sunset Blvd."", ""name"": ""Director 1 of Sunset Blvd.""}, {""uri"": ""http://dbpedia.org/resource/Director2_Sunset Blvd."", ""name"": ""Director 2 of Sunset Blvd.""}]","[{""uri"": ""http://www.wikidata.org/entity/Q5047606"", ""name"": ""Actor A in Q5047603""}, {""uri"": ""http://www.wikidata.org/entity/Q5047608"", ""name"": ""Actor C in Q5047603""}, {""uri"": ""http://www.wikidata.org/entity/Q5047607"", ""name"": ""Actor B in Q5047603""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Sunset Blvd."", ""name"": ""Actor 2 in Sunset Blvd.""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Sunset Blvd."", ""name"": ""Actor 1 in Sunset Blvd.""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Sunset Blvd."", ""name"": ""Actor 3 in Sunset Blvd.""}]","[""http://dbpedia.org/resource/Genre2_Sunset Blvd."", ""http://dbpedia.org/resource/Genre1_Sunset Blvd."", ""Action"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q5047611"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q5047612"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
489,Notorious (1946),http://dbpedia.org/resource/Notorious,Q4067278,"[{""uri"": ""http://dbpedia.org/resource/Director1_Notorious"", ""name"": ""Director 1 of Notorious""}, {""uri"": ""http://dbpedia.org/resource/Director2_Notorious"", ""name"": ""Director 2 of Notorious""}, {""uri"": ""http://www.wikidata.org/entity/Q4067279"", ""name"": ""Director A of Q4067278""}, {""uri"": ""http://www.wikidata.org/entity/Q4067280"", ""name"": ""Director B of Q4067278""}]","[{""uri"": ""http://dbpedia.org/resource/Actor3_Notorious"", ""name"": ""Actor 3 in Notorious""}, {""uri"": ""http://www.wikidata.org/entity/Q4067283"", ""name"": ""Actor C in Q4067278""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Notorious"", ""name"": ""Actor 1 in Notorious""}, {""uri"": ""http://www.wikidata.org/entity/Q4067282"", ""name"": ""Actor B in Q4067278""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Notorious"", ""name"": ""Actor 2 in Notorious""}, {""uri"": ""http://www.wikidata.org/entity/Q4067281"", ""name"": ""Actor A in Q4067278""}]","[""http://dbpedia.org/resource/Genre1_Notorious"", ""Action"", ""Drama"", ""http://dbpedia.org/resource/Genre2_Notorious""]","[{""uri"": ""http://www.wikidata.org/entity/Q4067286"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q4067287"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
490,To Catch a Thief (1955),http://dbpedia.org/resource/To_Catch_a_Thief,Q720304,"[{""uri"": ""http://dbpedia.org/resource/Director2_To Catch a Thief"", ""name"": ""Director 2 of To Catch a Thief""}, {""uri"": ""http://www.wikidata.org/entity/Q720305"", ""name"": ""Director A of Q720304""}, {""uri"": ""http://www.wikidata.org/entity/Q720306"", ""name"": ""Director B of Q720304""}, {""uri"": ""http://dbpedia.org/resource/Director1_To Catch a Thief"", ""name"": ""Director 1 of To Catch a Thief""}]","[{""uri"": ""http://www.wikidata.org/entity/Q720308"", ""name"": ""Actor B in Q720304""}, {""uri"": ""http://www.wikidata.org/entity/Q720307"", ""name"": ""Actor A in Q720304""}, {""uri"": ""http://dbpedia.org/resource/Actor3_To Catch a Thief"", ""name"": ""Actor 3 in To Catch a Thief""}, {""uri"": ""http://www.wikidata.org/entity/Q720309"", ""name"": ""Actor C in Q720304""}, {""uri"": ""http://dbpedia.org/resource/Actor2_To Catch a Thief"", ""name"": ""Actor 2 in To Catch a Thief""}, {""uri"": ""http://dbpedia.org/resource/Actor1_To Catch a Thief"", ""name"": ""Actor 1 in To Catch a Thief""}]","[""Action"", ""Drama"", ""http://dbpedia.org/resource/Genre1_To Catch a Thief"", ""http://dbpedia.org/resource/Genre2_To Catch a Thief""]","[{""uri"": ""http://www.wikidata.org/entity/Q720312"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q720313"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
491,"Adventures of Robin Hood, The (1938)","http://dbpedia.org/resource/Adventures_of_Robin_Hood,_The",Q6081669,"[{""uri"": ""http://dbpedia.org/resource/Director2_Adventures of Robin Hood, The"", ""name"": ""Director 2 of Adventures of Robin Hood, The""}, {""uri"": ""http://www.wikidata.org/entity/Q6081670"", ""name"": ""Director A of Q6081669""}, {""uri"": ""http://www.wikidata.org/entity/Q6081671"", ""name"": ""Director B of Q6081669""}, {""uri"": ""http://dbpedia.org/resource/Director1_Adventures of Robin Hood, The"", ""name"": ""Director 1 of Adventures of Robin Hood, The""}]","[{""uri"": ""http://dbpedia.org/resource/Actor3_Adventures of Robin Hood, The"", ""name"": ""Actor 3 in Adventures of Robin Hood, The""}, {""uri"": ""http://www.wikidata.org/entity/Q6081674"", ""name"": ""Actor C in Q6081669""}, {""uri"": ""http://www.wikidata.org/entity/Q6081672"", ""name"": ""Actor A in Q6081669""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Adventures of Robin Hood, The"", ""name"": ""Actor 2 in Adventures of Robin Hood, The""}, {""uri"": ""http://www.wikidata.org/entity/Q6081673"", ""name"": ""Actor B in Q6081669""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Adventures of Robin Hood, The"", ""name"": ""Actor 1 in Adventures of Robin Hood, The""}]","[""Action"", ""http://dbpedia.org/resource/Genre1_Adventures of Robin Hood, The"", ""http://dbpedia.org/resource/Genre2_Adventures of Robin Hood, The"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q6081677"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q6081678"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
492,East of Eden (1955),http://dbpedia.org/resource/East_of_Eden,Q2283578,"[{""uri"": ""http://dbpedia.org/resource/Director1_East of Eden"", ""name"": ""Director 1 of East of Eden""}, {""uri"": ""http://www.wikidata.org/entity/Q2283579"", ""name"": ""Director A of Q2283578""}, {""uri"": ""http://www.wikidata.org/entity/Q2283580"", ""name"": ""Director B of Q2283578""}, {""uri"": ""http://dbpedia.org/resource/Director2_East of Eden"", ""name"": ""Director 2 of East of Eden""}]","[{""uri"": ""http://www.wikidata.org/entity/Q2283583"", ""name"": ""Actor C in Q2283578""}, {""uri"": ""http://www.wikidata.org/entity/Q2283582"", ""name"": ""Actor B in Q2283578""}, {""uri"": ""http://www.wikidata.org/entity/Q2283581"", ""name"": ""Actor A in Q2283578""}, {""uri"": ""http://dbpedia.org/resource/Actor1_East of Eden"", ""name"": ""Actor 1 in East of Eden""}, {""uri"": ""http://dbpedia.org/resource/Actor3_East of Eden"", ""name"": ""Actor 3 in East of Eden""}, {""uri"": ""http://dbpedia.org/resource/Actor2_East of Eden"", ""name"": ""Actor 2 in East of Eden""}]","[""Drama"", ""Action"", ""http://dbpedia.org/resource/Genre1_East of Eden"", ""http://dbpedia.org/resource/Genre2_East of Eden""]","[{""uri"": ""http://www.wikidata.org/entity/Q2283586"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q2283587"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
493,"Thin Man, The (1934)","http://dbpedia.org/resource/Thin_Man,_The",Q8105314,"[{""uri"": ""http://dbpedia.org/resource/Director1_Thin Man, The"", ""name"": ""Director 1 of Thin Man, The""}, {""uri"": ""http://www.wikidata.org/entity/Q8105315"", ""name"": ""Director A of Q8105314""}, {""uri"": ""http://www.wikidata.org/entity/Q8105316"", ""name"": ""Director B of Q8105314""}, {""uri"": ""http://dbpedia.org/resource/Director2_Thin Man, The"", ""name"": ""Director 2 of Thin Man, The""}]","[{""uri"": ""http://www.wikidata.org/entity/Q8105318"", ""name"": ""Actor B in Q8105314""}, {""uri"": ""http://www.wikidata.org/entity/Q8105317"", ""name"": ""Actor A in Q8105314""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Thin Man, The"", ""name"": ""Actor 2 in Thin Man, The""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Thin Man, The"", ""name"": ""Actor 3 in Thin Man, The""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Thin Man, The"", ""name"": ""Actor 1 in Thin Man, The""}, {""uri"": ""http://www.wikidata.org/entity/Q8105319"", ""name"": ""Actor C in Q8105314""}]","[""http://dbpedia.org/resource/Genre2_Thin Man, The"", ""http://dbpedia.org/resource/Genre1_Thin Man, The"", ""Action"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q8105322"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q8105323"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
494,His Girl Friday (1940),http://dbpedia.org/resource/His_Girl_Friday,Q5596055,"[{""uri"": ""http://www.wikidata.org/entity/Q5596057"", ""name"": ""Director B of Q5596055""}, {""uri"": ""http://dbpedia.org/resource/Director2_His Girl Friday"", ""name"": ""Director 2 of His Girl Friday""}, {""uri"": ""http://www.wikidata.org/entity/Q5596056"", ""name"": ""Director A of Q5596055""}, {""uri"": ""http://dbpedia.org/resource/Director1_His Girl Friday"", ""name"": ""Director 1 of His Girl Friday""}]","[{""uri"": ""http://www.wikidata.org/entity/Q5596058"", ""name"": ""Actor A in Q5596055""}, {""uri"": ""http://dbpedia.org/resource/Actor1_His Girl Friday"", ""name"": ""Actor 1 in His Girl Friday""}, {""uri"": ""http://dbpedia.org/resource/Actor2_His Girl Friday"", ""name"": ""Actor 2 in His Girl Friday""}, {""uri"": ""http://www.wikidata.org/entity/Q5596060"", ""name"": ""Actor C in Q5596055""}, {""uri"": ""http://www.wikidata.org/entity/Q5596059"", ""name"": ""Actor B in Q5596055""}, {""uri"": ""http://dbpedia.org/resource/Actor3_His Girl Friday"", ""name"": ""Actor 3 in His Girl Friday""}]","[""Action"", ""http://dbpedia.org/resource/Genre1_His Girl Friday"", ""http://dbpedia.org/resource/Genre2_His Girl Friday"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q5596063"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q5596064"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
495,Around the World in 80 Days (1956),http://dbpedia.org/resource/Around_the_World_in_80_Days,Q2078691,"[{""uri"": ""http://www.wikidata.org/entity/Q2078693"", ""name"": ""Director B of Q2078691""}, {""uri"": ""http://www.wikidata.org/entity/Q2078692"", ""name"": ""Director A of Q2078691""}, {""uri"": ""http://dbpedia.org/resource/Director1_Around the World in 80 Days"", ""name"": ""Director 1 of Around the World in 80 Days""}, {""uri"": ""http://dbpedia.org/resource/Director2_Around the World in 80 Days"", ""name"": ""Director 2 of Around the World in 80 Days""}]","[{""uri"": ""http://www.wikidata.org/entity/Q2078694"", ""name"": ""Actor A in Q2078691""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Around the World in 80 Days"", ""name"": ""Actor 2 in Around the World in 80 Days""}, {""uri"": ""http://www.wikidata.org/entity/Q2078695"", ""name"": ""Actor B in Q2078691""}, {""uri"": ""http://www.wikidata.org/entity/Q2078696"", ""name"": ""Actor C in Q2078691""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Around the World in 80 Days"", ""name"": ""Actor 1 in Around the World in 80 Days""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Around the World in 80 Days"", ""name"": ""Actor 3 in Around the World in 80 Days""}]","[""http://dbpedia.org/resource/Genre2_Around the World in 80 Days"", ""Action"", ""http://dbpedia.org/resource/Genre1_Around the World in 80 Days"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q2078699"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q2078700"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
496,It's a Wonderful Life (1946),http://dbpedia.org/resource/It's_a_Wonderful_Life,Q1743106,"[{""uri"": ""http://www.wikidata.org/entity/Q1743108"", ""name"": ""Director B of Q1743106""}, {""uri"": ""http://www.wikidata.org/entity/Q1743107"", ""name"": ""Director A of Q1743106""}, {""uri"": ""http://dbpedia.org/resource/Director2_It's a Wonderful Life"", ""name"": ""Director 2 of It's a Wonderful Life""}, {""uri"": ""http://dbpedia.org/resource/Director1_It's a Wonderful Life"", ""name"": ""Director 1 of It's a Wonderful Life""}]","[{""uri"": ""http://www.wikidata.org/entity/Q1743111"", ""name"": ""Actor C in Q1743106""}, {""uri"": ""http://www.wikidata.org/entity/Q1743110"", ""name"": ""Actor B in Q1743106""}, {""uri"": ""http://dbpedia.org/resource/Actor3_It's a Wonderful Life"", ""name"": ""Actor 3 in It's a Wonderful Life""}, {""uri"": ""http://www.wikidata.org/entity/Q1743109"", ""name"": ""Actor A in Q1743106""}, {""uri"": ""http://dbpedia.org/resource/Actor1_It's a Wonderful Life"", ""name"": ""Actor 1 in It's a Wonderful Life""}, {""uri"": ""http://dbpedia.org/resource/Actor2_It's a Wonderful Life"", ""name"": ""Actor 2 in It's a Wonderful Life""}]","[""Action"", ""http://dbpedia.org/resource/Genre1_It's a Wonderful Life"", ""http://dbpedia.org/resource/Genre2_It's a Wonderful Life"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q1743114"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q1743115"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
