movie_id,title,dbpedia_uri,wikidata_id
1262,Walking and Talking (1996),http://dbpedia.org/resource/Walking_and_Talking,Q8679707
1263,Foxfire (1996),http://dbpedia.org/resource/Foxfire,Q2387220
1264,Nothing to Lose (1994),http://dbpedia.org/resource/Nothing_to_Lose,Q5680353
1265,Star Maps (1997),http://dbpedia.org/resource/Star_Maps,Q371805
1266,Bread and Chocolate (Pane e cioccolata) (1973),http://dbpedia.org/resource/Bread_and_Chocolate,Q6212639
1267,Clockers (1995),http://dbpedia.org/resource/Clockers,Q9775306
1268,Bitter Moon (1992),http://dbpedia.org/resource/Bitter_Moon,Q539652
1269,Love in the Afternoon (1957),http://dbpedia.org/resource/Love_in_the_Afternoon,Q9445513
1270,Life with Mikey (1993),http://dbpedia.org/resource/Life_with_Mikey,Q9713665
1271,North (1994),http://dbpedia.org/resource/North,Q1589604
1272,Talking About Sex (1994),http://dbpedia.org/resource/Talking_About_Sex,Q9866128
1273,Color of Night (1994),http://dbpedia.org/resource/Color_of_Night,Q8223255
1274,Robocop 3 (1993),http://dbpedia.org/resource/Robocop_3,Q3945545
1275,Killer (Bulletproof Heart) (1994),http://dbpedia.org/resource/Killer,Q5872635
1276,Sunset Park (1996),http://dbpedia.org/resource/Sunset_Park,Q8608703
1277,Set It Off (1996),http://dbpedia.org/resource/Set_It_Off,Q5494006
1278,Selena (1997),http://dbpedia.org/resource/Selena,Q6322975
1279,Wild America (1997),http://dbpedia.org/resource/Wild_America,Q9841410
1280,Gang Related (1997),http://dbpedia.org/resource/Gang_Related,Q1100243
1281,Manny & Lo (1996),http://dbpedia.org/resource/Manny_&_Lo,Q5900320
1282,"Grass Harp, The (1995)","http://dbpedia.org/resource/Grass_Harp,_The",Q1352240
1283,Out to Sea (1997),http://dbpedia.org/resource/Out_to_Sea,Q5249677
1284,Before and After (1996),http://dbpedia.org/resource/Before_and_After,Q9564683
1285,Princess Caraboo (1994),http://dbpedia.org/resource/Princess_Caraboo,Q3305600
1286,Shall We Dance? (1937),http://dbpedia.org/resource/Shall_We_Dance?,Q8866932
1287,Ed (1996),http://dbpedia.org/resource/Ed,Q6961828
1288,Denise Calls Up (1995),http://dbpedia.org/resource/Denise_Calls_Up,Q8121693
1289,Jack and Sarah (1995),http://dbpedia.org/resource/Jack_and_Sarah,Q1026983
1290,Country Life (1994),http://dbpedia.org/resource/Country_Life,Q5662720
1291,Celtic Pride (1996),http://dbpedia.org/resource/Celtic_Pride,Q3589875
1292,"Simple Wish, A (1997)","http://dbpedia.org/resource/Simple_Wish,_A",Q7201006
1293,Star Kid (1997),http://dbpedia.org/resource/Star_Kid,Q9535418
1294,Ayn Rand: A Sense of Life (1997),http://dbpedia.org/resource/Ayn_Rand:_A_Sense_of_Life,Q6180144
1295,Kicked in the Head (1997),http://dbpedia.org/resource/Kicked_in_the_Head,Q2123396
1296,Indian Summer (1996),http://dbpedia.org/resource/Indian_Summer,Q4489575
1297,Love Affair (1994),http://dbpedia.org/resource/Love_Affair,Q7118983
1298,"Band Wagon, The (1953)","http://dbpedia.org/resource/Band_Wagon,_The",Q1922976
1299,Penny Serenade (1941),http://dbpedia.org/resource/Penny_Serenade,Q3708160
1300,'Til There Was You (1997),http://dbpedia.org/resource/'Til_There_Was_You,Q888424
1301,Stripes (1981),http://dbpedia.org/resource/Stripes,Q9237321
1302,Late Bloomers (1996),http://dbpedia.org/resource/Late_Bloomers,Q532906
1303,"Getaway, The (1994)","http://dbpedia.org/resource/Getaway,_The",Q2771013
1304,New York Cop (1996),http://dbpedia.org/resource/New_York_Cop,Q988598
1305,National Lampoon's Senior Trip (1995),http://dbpedia.org/resource/National_Lampoon's_Senior_Trip,Q3906848
1306,Delta of Venus (1994),http://dbpedia.org/resource/Delta_of_Venus,Q2700138
1307,Carmen Miranda: Bananas Is My Business (1994),http://dbpedia.org/resource/Carmen_Miranda:_Bananas_Is_My_Business,Q320624
1308,Babyfever (1994),http://dbpedia.org/resource/Babyfever,Q8533850
1309,"Very Natural Thing, A (1974)","http://dbpedia.org/resource/Very_Natural_Thing,_A",Q6596745
1310,"Walk in the Sun, A (1945)","http://dbpedia.org/resource/Walk_in_the_Sun,_A",Q630693
1311,Waiting to Exhale (1995),http://dbpedia.org/resource/Waiting_to_Exhale,Q9197833
1312,"Pompatus of Love, The (1996)","http://dbpedia.org/resource/Pompatus_of_Love,_The",Q8876095
1313,Palmetto (1998),http://dbpedia.org/resource/Palmetto,Q3756366
1314,Surviving the Game (1994),http://dbpedia.org/resource/Surviving_the_Game,Q7551822
1315,Inventing the Abbotts (1997),http://dbpedia.org/resource/Inventing_the_Abbotts,Q5285853
1316,"Horse Whisperer, The (1998)","http://dbpedia.org/resource/Horse_Whisperer,_The",Q3744765
1317,"Journey of August King, The (1995)","http://dbpedia.org/resource/Journey_of_August_King,_The",Q5043603
1318,Catwalk (1995),http://dbpedia.org/resource/Catwalk,Q4973241
1319,"Neon Bible, The (1995)","http://dbpedia.org/resource/Neon_Bible,_The",Q9309397
1320,Homage (1995),http://dbpedia.org/resource/Homage,Q5223894
1321,Open Season (1996),http://dbpedia.org/resource/Open_Season,Q7355050
1322,Metisse (Café au Lait) (1993),http://dbpedia.org/resource/Metisse,Q4370759
1323,"Wooden Man's Bride, The (Wu Kui) (1994)","http://dbpedia.org/resource/Wooden_Man's_Bride,_The",Q1345678
1324,Loaded (1994),http://dbpedia.org/resource/Loaded,Q8636247
1325,August (1996),http://dbpedia.org/resource/August,Q2610189
1326,Boys (1996),http://dbpedia.org/resource/Boys,Q5095055
1327,Captives (1994),http://dbpedia.org/resource/Captives,Q5196053
1328,Of Love and Shadows (1994),http://dbpedia.org/resource/Of_Love_and_Shadows,Q5867797
1329,"Low Life, The (1994)","http://dbpedia.org/resource/Low_Life,_The",Q5370217
1330,An Unforgettable Summer (1994),http://dbpedia.org/resource/An_Unforgettable_Summer,Q9984952
1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)","http://dbpedia.org/resource/Last_Klezmer:_Leopold_Kozlowski,_His_Life_and_Music,_The",Q3960992
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),http://dbpedia.org/resource/My_Life_and_Times_With_Antonin_Artaud,Q4470407
1333,Midnight Dancers (Sibak) (1994),http://dbpedia.org/resource/Midnight_Dancers,Q692884
1334,Somebody to Love (1994),http://dbpedia.org/resource/Somebody_to_Love,Q7255059
1335,American Buffalo (1996),http://dbpedia.org/resource/American_Buffalo,Q9450272
1336,Kazaam (1996),http://dbpedia.org/resource/Kazaam,Q3423922
1337,Larger Than Life (1996),http://dbpedia.org/resource/Larger_Than_Life,Q4411749
1338,Two Deaths (1995),http://dbpedia.org/resource/Two_Deaths,Q8574023
1339,Stefano Quantestorie (1993),http://dbpedia.org/resource/Stefano_Quantestorie,Q2595625
1340,"Crude Oasis, The (1995)","http://dbpedia.org/resource/Crude_Oasis,_The",Q4969486
1341,Hedd Wyn (1992),http://dbpedia.org/resource/Hedd_Wyn,Q9775418
1342,"Convent, The (Convento, O) (1995)","http://dbpedia.org/resource/Convent,_The",Q334637
1343,Lotto Land (1995),http://dbpedia.org/resource/Lotto_Land,Q3784602
1344,"Story of Xinghua, The (1993)","http://dbpedia.org/resource/Story_of_Xinghua,_The",Q6321003
1345,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)","http://dbpedia.org/resource/Day_the_Sun_Turned_Cold,_The",Q9893849
1346,Dingo (1992),http://dbpedia.org/resource/Dingo,Q208597
1347,"Ballad of Narayama, The (Narayama Bushiko) (1958)","http://dbpedia.org/resource/Ballad_of_Narayama,_The",Q1449152
1348,Every Other Weekend (1990),http://dbpedia.org/resource/Every_Other_Weekend,Q449910
1349,Mille bolle blu (1993),http://dbpedia.org/resource/Mille_bolle_blu,Q2627883
1350,Crows and Sparrows (1949),http://dbpedia.org/resource/Crows_and_Sparrows,Q9538587
1351,Lover's Knot (1996),http://dbpedia.org/resource/Lover's_Knot,Q5210409
1352,Shadow of Angels (Schatten der Engel) (1976),http://dbpedia.org/resource/Shadow_of_Angels,Q2473752
1353,1-900 (1994),http://dbpedia.org/resource/1-900,Q2815614
1354,Venice/Venice (1992),http://dbpedia.org/resource/Venice/Venice,Q9903977
1355,Infinity (1996),http://dbpedia.org/resource/Infinity,Q3650609
1356,Ed's Next Move (1996),http://dbpedia.org/resource/Ed's_Next_Move,Q5689472
1357,For the Moment (1994),http://dbpedia.org/resource/For_the_Moment,Q9666320
1358,The Deadly Cure (1996),http://dbpedia.org/resource/The_Deadly_Cure,Q4732553
1359,Boys in Venice (1996),http://dbpedia.org/resource/Boys_in_Venice,Q7802354
1360,"Sexual Life of the Belgians, The (1994)","http://dbpedia.org/resource/Sexual_Life_of_the_Belgians,_The",Q1857857
1361,"Search for One-eye Jimmy, The (1996)","http://dbpedia.org/resource/Search_for_One-eye_Jimmy,_The",Q8295047
1362,American Strays (1996),http://dbpedia.org/resource/American_Strays,Q6522207
1363,"Leopard Son, The (1996)","http://dbpedia.org/resource/Leopard_Son,_The",Q1702778
1364,Bird of Prey (1996),http://dbpedia.org/resource/Bird_of_Prey,Q8468742
1365,Johnny 100 Pesos (1993),http://dbpedia.org/resource/Johnny_100_Pesos,Q2962862
1366,JLG/JLG - autoportrait de décembre (1994),http://dbpedia.org/resource/JLG/JLG_-_autoportrait_de_décembre,Q7907425
1367,Faust (1994),http://dbpedia.org/resource/Faust,Q9849354
1368,Mina Tannenbaum (1994),http://dbpedia.org/resource/Mina_Tannenbaum,Q1139393
1369,"Forbidden Christ, The (Cristo proibito, Il) (1950)","http://dbpedia.org/resource/Forbidden_Christ,_The",Q7929450
1370,I Can't Sleep (J'ai pas sommeil) (1994),http://dbpedia.org/resource/I_Can't_Sleep,Q1261354
1371,"Machine, The (1994)","http://dbpedia.org/resource/Machine,_The",Q3949102
1372,"Stranger, The (1994)","http://dbpedia.org/resource/Stranger,_The",Q2516403
1373,Good Morning (1971),http://dbpedia.org/resource/Good_Morning,Q3733064
1374,Falling in Love Again (1980),http://dbpedia.org/resource/Falling_in_Love_Again,Q7526234
1375,"Cement Garden, The (1993)","http://dbpedia.org/resource/Cement_Garden,_The",Q2084471
1376,Meet Wally Sparks (1997),http://dbpedia.org/resource/Meet_Wally_Sparks,Q7558388
1377,Hotel de Love (1996),http://dbpedia.org/resource/Hotel_de_Love,Q9601838
1378,Rhyme & Reason (1997),http://dbpedia.org/resource/Rhyme_&_Reason,Q3491115
1379,Love and Other Catastrophes (1996),http://dbpedia.org/resource/Love_and_Other_Catastrophes,Q8145520
1380,Hollow Reed (1996),http://dbpedia.org/resource/Hollow_Reed,Q2998315
1381,Losing Chase (1996),http://dbpedia.org/resource/Losing_Chase,Q692085
1382,"Bonheur, Le (1965)","http://dbpedia.org/resource/Bonheur,_Le",Q1250837
1383,"Second Jungle Book: Mowgli & Baloo, The (1997)","http://dbpedia.org/resource/Second_Jungle_Book:_Mowgli_&_Baloo,_The",Q4212147
1384,Squeeze (1996),http://dbpedia.org/resource/Squeeze,Q4155191
1385,Roseanna's Grave (For Roseanna) (1997),http://dbpedia.org/resource/Roseanna's_Grave,Q5363394
1386,Tetsuo II: Body Hammer (1992),http://dbpedia.org/resource/Tetsuo_II:_Body_Hammer,Q2469005
1387,Fall (1997),http://dbpedia.org/resource/Fall,Q4515908
1388,Gabbeh (1996),http://dbpedia.org/resource/Gabbeh,Q5496494
1389,Mondo (1996),http://dbpedia.org/resource/Mondo,Q3093511
1390,"Innocent Sleep, The (1995)","http://dbpedia.org/resource/Innocent_Sleep,_The",Q8552553
1391,For Ever Mozart (1996),http://dbpedia.org/resource/For_Ever_Mozart,Q2855749
1392,"Locusts, The (1997)","http://dbpedia.org/resource/Locusts,_The",Q7868085
1393,Stag (1997),http://dbpedia.org/resource/Stag,Q7478610
1394,Swept from the Sea (1997),http://dbpedia.org/resource/Swept_from_the_Sea,Q1953917
1395,Hurricane Streets (1998),http://dbpedia.org/resource/Hurricane_Streets,Q3529590
1396,Stonewall (1995),http://dbpedia.org/resource/Stonewall,Q5656818
1397,Of Human Bondage (1934),http://dbpedia.org/resource/Of_Human_Bondage,Q1604951
1398,Anna (1996),http://dbpedia.org/resource/Anna,Q7826385
1399,Stranger in the House (1997),http://dbpedia.org/resource/Stranger_in_the_House,Q3384112
1400,Picture Bride (1995),http://dbpedia.org/resource/Picture_Bride,Q9255802
1401,M. Butterfly (1993),http://dbpedia.org/resource/M._Butterfly,Q2187947
1402,"Ciao, Professore! (1993)","http://dbpedia.org/resource/Ciao,_Professore!",Q719477
1403,Caro Diario (Dear Diary) (1994),http://dbpedia.org/resource/Caro_Diario,Q7896635
1404,Withnail and I (1987),http://dbpedia.org/resource/Withnail_and_I,Q5028666
1405,Boy's Life 2 (1997),http://dbpedia.org/resource/Boy's_Life_2,Q3405000
1406,When Night Is Falling (1995),http://dbpedia.org/resource/When_Night_Is_Falling,Q9486638
1407,"Specialist, The (1994)","http://dbpedia.org/resource/Specialist,_The",Q294862
1408,Gordy (1995),http://dbpedia.org/resource/Gordy,Q2281362
1409,"Swan Princess, The (1994)","http://dbpedia.org/resource/Swan_Princess,_The",Q4749201
1410,Harlem (1993),http://dbpedia.org/resource/Harlem,Q8305670
1411,Barbarella (1968),http://dbpedia.org/resource/Barbarella,Q8856153
1412,Land Before Time III: The Time of the Great Giving (1995) (V),http://dbpedia.org/resource/Land_Before_Time_III:_The_Time_of_the_Great_Giving,Q121628
1413,Street Fighter (1994),http://dbpedia.org/resource/Street_Fighter,Q3982740
1414,Coldblooded (1995),http://dbpedia.org/resource/Coldblooded,Q8791725
1415,"Next Karate Kid, The (1994)","http://dbpedia.org/resource/Next_Karate_Kid,_The",Q6593876
1416,No Escape (1994),http://dbpedia.org/resource/No_Escape,Q1544830
1417,"Turning, The (1992)","http://dbpedia.org/resource/Turning,_The",Q6487967
1418,"Joy Luck Club, The (1993)","http://dbpedia.org/resource/Joy_Luck_Club,_The",Q4255613
1419,Highlander III: The Sorcerer (1994),http://dbpedia.org/resource/Highlander_III:_The_Sorcerer,Q3576143
1420,Gilligan's Island: The Movie (1998),http://dbpedia.org/resource/Gilligan's_Island:_The_Movie,Q716641
1421,My Crazy Life (Mi vida loca) (1993),http://dbpedia.org/resource/My_Crazy_Life,Q9157367
1422,Suture (1993),http://dbpedia.org/resource/Suture,Q8953161
1423,"Walking Dead, The (1995)","http://dbpedia.org/resource/Walking_Dead,_The",Q9453200
1424,I Like It Like That (1994),http://dbpedia.org/resource/I_Like_It_Like_That,Q8934571
1425,I'll Do Anything (1994),http://dbpedia.org/resource/I'll_Do_Anything,Q9114527
1426,Grace of My Heart (1996),http://dbpedia.org/resource/Grace_of_My_Heart,Q114342
1427,Drunks (1995),http://dbpedia.org/resource/Drunks,Q4471077
1428,SubUrbia (1997),http://dbpedia.org/resource/SubUrbia,Q8927672
1429,Sliding Doors (1998),http://dbpedia.org/resource/Sliding_Doors,Q105605
1430,Ill Gotten Gains (1997),http://dbpedia.org/resource/Ill_Gotten_Gains,Q328062
1431,Legal Deceit (1997),http://dbpedia.org/resource/Legal_Deceit,Q6312507
1432,"Mighty, The (1998)","http://dbpedia.org/resource/Mighty,_The",Q5498051
1433,Men of Means (1998),http://dbpedia.org/resource/Men_of_Means,Q1396832
1434,Shooting Fish (1997),http://dbpedia.org/resource/Shooting_Fish,Q2811185
1435,"Steal Big, Steal Little (1995)","http://dbpedia.org/resource/Steal_Big,_Steal_Little",Q3925268
1436,Mr. Jones (1993),http://dbpedia.org/resource/Mr._Jones,Q2026852
1437,House Party 3 (1994),http://dbpedia.org/resource/House_Party_3,Q6363956
1438,Panther (1995),http://dbpedia.org/resource/Panther,Q3113687
1439,Jason's Lyric (1994),http://dbpedia.org/resource/Jason's_Lyric,Q7674535
1440,Above the Rim (1994),http://dbpedia.org/resource/Above_the_Rim,Q5631250
1441,Moonlight and Valentino (1995),http://dbpedia.org/resource/Moonlight_and_Valentino,Q246210
1442,"Scarlet Letter, The (1995)","http://dbpedia.org/resource/Scarlet_Letter,_The",Q9594588
1443,8 Seconds (1994),http://dbpedia.org/resource/8_Seconds,Q5897613
1444,That Darn Cat! (1965),http://dbpedia.org/resource/That_Darn_Cat!,Q7815394
1445,Ladybird Ladybird (1994),http://dbpedia.org/resource/Ladybird_Ladybird,Q3875861
1446,"Bye Bye, Love (1995)","http://dbpedia.org/resource/Bye_Bye,_Love",Q8714230
1447,Century (1993),http://dbpedia.org/resource/Century,Q1323514
1448,My Favorite Season (1993),http://dbpedia.org/resource/My_Favorite_Season,Q3186360
1449,Pather Panchali (1955),http://dbpedia.org/resource/Pather_Panchali,Q5259586
1450,Golden Earrings (1947),http://dbpedia.org/resource/Golden_Earrings,Q1522188
1451,Foreign Correspondent (1940),http://dbpedia.org/resource/Foreign_Correspondent,Q2724345
1452,Lady of Burlesque (1943),http://dbpedia.org/resource/Lady_of_Burlesque,Q6253577
1453,Angel on My Shoulder (1946),http://dbpedia.org/resource/Angel_on_My_Shoulder,Q9741599
1454,Angel and the Badman (1947),http://dbpedia.org/resource/Angel_and_the_Badman,Q1083840
1455,"Outlaw, The (1943)","http://dbpedia.org/resource/Outlaw,_The",Q6736651
1456,Beat the Devil (1954),http://dbpedia.org/resource/Beat_the_Devil,Q2625005
1457,Love Is All There Is (1996),http://dbpedia.org/resource/Love_Is_All_There_Is,Q637432
1458,"Damsel in Distress, A (1937)","http://dbpedia.org/resource/Damsel_in_Distress,_A",Q1160898
1459,Madame Butterfly (1995),http://dbpedia.org/resource/Madame_Butterfly,Q7082339
1460,Sleepover (1995),http://dbpedia.org/resource/Sleepover,Q8757091
1461,Here Comes Cookie (1935),http://dbpedia.org/resource/Here_Comes_Cookie,Q2316825
1462,"Thieves (Voleurs, Les) (1996)",http://dbpedia.org/resource/Thieves,Q1016961
1463,"Boys, Les (1997)","http://dbpedia.org/resource/Boys,_Les",Q8210205
1464,"Stars Fell on Henrietta, The (1995)","http://dbpedia.org/resource/Stars_Fell_on_Henrietta,_The",Q295943
1465,Last Summer in the Hamptons (1995),http://dbpedia.org/resource/Last_Summer_in_the_Hamptons,Q9390331
1466,Margaret's Museum (1995),http://dbpedia.org/resource/Margaret's_Museum,Q9564380
1467,"Saint of Fort Washington, The (1993)","http://dbpedia.org/resource/Saint_of_Fort_Washington,_The",Q8192210
1468,"Cure, The (1995)","http://dbpedia.org/resource/Cure,_The",Q8217417
1469,Tom and Huck (1995),http://dbpedia.org/resource/Tom_and_Huck,Q8099619
1470,Gumby: The Movie (1995),http://dbpedia.org/resource/Gumby:_The_Movie,Q5293916
1471,Hideaway (1995),http://dbpedia.org/resource/Hideaway,Q9996023
1472,"Visitors, The (Visiteurs, Les) (1993)","http://dbpedia.org/resource/Visitors,_The",Q6882742
1473,"Little Princess, The (1939)","http://dbpedia.org/resource/Little_Princess,_The",Q2335294
1474,Nina Takes a Lover (1994),http://dbpedia.org/resource/Nina_Takes_a_Lover,Q8548600
1475,Bhaji on the Beach (1993),http://dbpedia.org/resource/Bhaji_on_the_Beach,Q9378800
1476,Raw Deal (1948),http://dbpedia.org/resource/Raw_Deal,Q1400493
1477,Nightwatch (1997),http://dbpedia.org/resource/Nightwatch,Q489714
1478,Dead Presidents (1995),http://dbpedia.org/resource/Dead_Presidents,Q2111075
1479,Reckless (1995),http://dbpedia.org/resource/Reckless,Q7665287
1480,Herbie Rides Again (1974),http://dbpedia.org/resource/Herbie_Rides_Again,Q7341777
1481,S.F.W. (1994),http://dbpedia.org/resource/S.F.W.,Q189271
1482,"Gate of Heavenly Peace, The (1995)","http://dbpedia.org/resource/Gate_of_Heavenly_Peace,_The",Q1460775
1483,"Man in the Iron Mask, The (1998)","http://dbpedia.org/resource/Man_in_the_Iron_Mask,_The",Q1649965
1484,"Jerky Boys, The (1994)","http://dbpedia.org/resource/Jerky_Boys,_The",Q1045246
1485,"Colonel Chabert, Le (1994)","http://dbpedia.org/resource/Colonel_Chabert,_Le",Q7019206
1486,Girl in the Cadillac (1995),http://dbpedia.org/resource/Girl_in_the_Cadillac,Q694890
1487,Even Cowgirls Get the Blues (1993),http://dbpedia.org/resource/Even_Cowgirls_Get_the_Blues,Q1143906
1488,Germinal (1993),http://dbpedia.org/resource/Germinal,Q3544101
1489,Chasers (1994),http://dbpedia.org/resource/Chasers,Q4129391
1490,Fausto (1993),http://dbpedia.org/resource/Fausto,Q1516913
1491,Tough and Deadly (1995),http://dbpedia.org/resource/Tough_and_Deadly,Q1326762
1492,Window to Paris (1994),http://dbpedia.org/resource/Window_to_Paris,Q7862617
1493,"Modern Affair, A (1995)","http://dbpedia.org/resource/Modern_Affair,_A",Q4203183
1494,"Mostro, Il (1994)","http://dbpedia.org/resource/Mostro,_Il",Q718194
1495,Flirt (1995),http://dbpedia.org/resource/Flirt,Q5668381
1496,Carpool (1996),http://dbpedia.org/resource/Carpool,Q6895260
1497,"Line King: Al Hirschfeld, The (1996)","http://dbpedia.org/resource/Line_King:_Al_Hirschfeld,_The",Q5747363
1498,Farmer & Chase (1995),http://dbpedia.org/resource/Farmer_&_Chase,Q2171163
1499,Grosse Fatigue (1994),http://dbpedia.org/resource/Grosse_Fatigue,Q7803198
1500,Santa with Muscles (1996),http://dbpedia.org/resource/Santa_with_Muscles,Q9422836
1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),http://dbpedia.org/resource/Prisoner_of_the_Mountains,Q2496704
1502,Naked in New York (1994),http://dbpedia.org/resource/Naked_in_New_York,Q3042880
1503,Gold Diggers: The Secret of Bear Mountain (1995),http://dbpedia.org/resource/Gold_Diggers:_The_Secret_of_Bear_Mountain,Q8020263
1504,"Bewegte Mann, Der (1994)","http://dbpedia.org/resource/Bewegte_Mann,_Der",Q6410676
1505,Killer: A Journal of Murder (1995),http://dbpedia.org/resource/Killer:_A_Journal_of_Murder,Q3047720
1506,Nelly & Monsieur Arnaud (1995),http://dbpedia.org/resource/Nelly_&_Monsieur_Arnaud,Q9505035
1507,Three Lives and Only One Death (1996),http://dbpedia.org/resource/Three_Lives_and_Only_One_Death,Q1203731
1508,"Babysitter, The (1995)","http://dbpedia.org/resource/Babysitter,_The",Q3498610
1509,Getting Even with Dad (1994),http://dbpedia.org/resource/Getting_Even_with_Dad,Q7461025
1510,Mad Dog Time (1996),http://dbpedia.org/resource/Mad_Dog_Time,Q4169766
1511,Children of the Revolution (1996),http://dbpedia.org/resource/Children_of_the_Revolution,Q4349091
1512,"World of Apu, The (Apur Sansar) (1959)","http://dbpedia.org/resource/World_of_Apu,_The",Q5031273
1513,Sprung (1997),http://dbpedia.org/resource/Sprung,Q7667895
1514,Dream With the Fishes (1997),http://dbpedia.org/resource/Dream_With_the_Fishes,Q9682970
1515,Wings of Courage (1995),http://dbpedia.org/resource/Wings_of_Courage,Q3288407
1516,"Wedding Gift, The (1994)","http://dbpedia.org/resource/Wedding_Gift,_The",Q8105494
1517,Race the Sun (1996),http://dbpedia.org/resource/Race_the_Sun,Q3816758
1518,Losing Isaiah (1995),http://dbpedia.org/resource/Losing_Isaiah,Q473282
1519,New Jersey Drive (1995),http://dbpedia.org/resource/New_Jersey_Drive,Q7007007
1520,"Fear, The (1995)","http://dbpedia.org/resource/Fear,_The",Q205520
1521,Mr. Wonderful (1993),http://dbpedia.org/resource/Mr._Wonderful,Q9032190
1522,Trial by Jury (1994),http://dbpedia.org/resource/Trial_by_Jury,Q9998468
1523,"Good Man in Africa, A (1994)","http://dbpedia.org/resource/Good_Man_in_Africa,_A",Q2152377
1524,Kaspar Hauser (1993),http://dbpedia.org/resource/Kaspar_Hauser,Q9441442
1525,"Object of My Affection, The (1998)","http://dbpedia.org/resource/Object_of_My_Affection,_The",Q6100910
1526,Witness (1985),http://dbpedia.org/resource/Witness,Q5198695
1527,Senseless (1998),http://dbpedia.org/resource/Senseless,Q6170109
1528,Nowhere (1997),http://dbpedia.org/resource/Nowhere,Q2857496
1529,Underground (1995),http://dbpedia.org/resource/Underground,Q2369621
1530,Jefferson in Paris (1995),http://dbpedia.org/resource/Jefferson_in_Paris,Q2842790
1531,Far From Home: The Adventures of Yellow Dog (1995),http://dbpedia.org/resource/Far_From_Home:_The_Adventures_of_Yellow_Dog,Q72803
1532,Foreign Student (1994),http://dbpedia.org/resource/Foreign_Student,Q7038120
1533,I Don't Want to Talk About It (De eso no se habla) (1993),http://dbpedia.org/resource/I_Don't_Want_to_Talk_About_It,Q5299277
1534,Twin Town (1997),http://dbpedia.org/resource/Twin_Town,Q1294864
1535,"Enfer, L' (1994)","http://dbpedia.org/resource/Enfer,_L'",Q555232
1536,Aiqing wansui (1994),http://dbpedia.org/resource/Aiqing_wansui,Q8141405
1537,Cosi (1996),http://dbpedia.org/resource/Cosi,Q249620
1538,All Over Me (1997),http://dbpedia.org/resource/All_Over_Me,Q1338884
1539,Being Human (1993),http://dbpedia.org/resource/Being_Human,Q1099325
1540,"Amazing Panda Adventure, The (1995)","http://dbpedia.org/resource/Amazing_Panda_Adventure,_The",Q1346565
1541,"Beans of Egypt, Maine, The (1994)","http://dbpedia.org/resource/Beans_of_Egypt,_Maine,_The",Q2649073
1542,"Scarlet Letter, The (1926)","http://dbpedia.org/resource/Scarlet_Letter,_The",Q9594588
1543,Johns (1996),http://dbpedia.org/resource/Johns,Q3016397
1544,It Takes Two (1995),http://dbpedia.org/resource/It_Takes_Two,Q5782714
1545,Frankie Starlight (1995),http://dbpedia.org/resource/Frankie_Starlight,Q9956242
1546,Shadows (Cienie) (1988),http://dbpedia.org/resource/Shadows,Q4907317
1547,"Show, The (1995)","http://dbpedia.org/resource/Show,_The",Q770649
1548,The Courtyard (1995),http://dbpedia.org/resource/The_Courtyard,Q7397287
1549,Dream Man (1995),http://dbpedia.org/resource/Dream_Man,Q8204551
1550,Destiny Turns on the Radio (1995),http://dbpedia.org/resource/Destiny_Turns_on_the_Radio,Q7412803
1551,"Glass Shield, The (1994)","http://dbpedia.org/resource/Glass_Shield,_The",Q8729625
1552,"Hunted, The (1995)","http://dbpedia.org/resource/Hunted,_The",Q3148088
1553,"Underneath, The (1995)","http://dbpedia.org/resource/Underneath,_The",Q6649502
1554,Safe Passage (1994),http://dbpedia.org/resource/Safe_Passage,Q531793
1555,"Secret Adventures of Tom Thumb, The (1993)","http://dbpedia.org/resource/Secret_Adventures_of_Tom_Thumb,_The",Q222706
1556,Condition Red (1995),http://dbpedia.org/resource/Condition_Red,Q1128798
1557,Yankee Zulu (1994),http://dbpedia.org/resource/Yankee_Zulu,Q6948747
1558,Aparajito (1956),http://dbpedia.org/resource/Aparajito,Q4696009
1559,Hostile Intentions (1994),http://dbpedia.org/resource/Hostile_Intentions,Q4956529
1560,Clean Slate (Coup de Torchon) (1981),http://dbpedia.org/resource/Clean_Slate,Q7797630
1561,Tigrero: A Film That Was Never Made (1994),http://dbpedia.org/resource/Tigrero:_A_Film_That_Was_Never_Made,Q3065873
1562,"Eye of Vichy, The (Oeil de Vichy, L') (1993)","http://dbpedia.org/resource/Eye_of_Vichy,_The",Q9893917
1563,"Promise, The (Versprechen, Das) (1994)","http://dbpedia.org/resource/Promise,_The",Q5295066
1564,To Cross the Rubicon (1991),http://dbpedia.org/resource/To_Cross_the_Rubicon,Q866907
1565,Daens (1992),http://dbpedia.org/resource/Daens,Q3569910
1566,"Man from Down Under, The (1943)","http://dbpedia.org/resource/Man_from_Down_Under,_The",Q5384493
1567,Careful (1992),http://dbpedia.org/resource/Careful,Q5993920
1568,Vermont Is For Lovers (1992),http://dbpedia.org/resource/Vermont_Is_For_Lovers,Q9633142
1569,"Vie est belle, La (Life is Rosey) (1987)","http://dbpedia.org/resource/Vie_est_belle,_La",Q1900983
1570,Quartier Mozart (1992),http://dbpedia.org/resource/Quartier_Mozart,Q6747147
